,distance,OrderID,WebsiteID,OrderDate,Courier,ProductsExVAT,DeliveryExVAT,DateDespatched,DeliveryCost,Weight,Volume (m3),Pallets,id,Outward Code,Country,latitude,longitude,Cluster Label
165,28.46,2275822,526271,27/03/2023,MFS,591.6,0,27/03/2023,39.15,331.48,1.33152,1.1,648,DE14,United Kingdom,52.800485,-1.6229,2
166,28.46,2290256,526271,12/04/2023,MFS,834.61,0,12/04/2023,76.73,443.34,4.22612,2.033333333,648,DE14,United Kingdom,52.800485,-1.6229,2
167,28.46,2284021,545979,04/04/2023,DX Express,128.25,0,04/04/2023,8.66,25.84,0.18626,0.098415114,648,DE14,United Kingdom,52.800485,-1.6229,2
168,28.46,2288496,560543,11/04/2023,MFS,197.2,0,11/04/2023,39.15,112,2.688,1,648,DE14,United Kingdom,52.800485,-1.6229,2
169,28.46,2275470,577270,27/03/2023,DX Freight,328,0,27/03/2023,33.93,90.4,0.136,0.226356589,648,DE14,United Kingdom,52.800485,-1.6229,2
170,28.46,2282444,577270,03/04/2023,DX Express,114.03,0,03/04/2023,9.3,28,0.024059,0.035,648,DE14,United Kingdom,52.800485,-1.6229,2
171,28.46,2291189,577270,13/04/2023,DX Freight,172.48,0,13/04/2023,19.78,42.4,0.0672,0.084210526,648,DE14,United Kingdom,52.800485,-1.6229,2
172,28.46,2293267,585466,17/04/2023,DX Freight,41.52,23.88,17/04/2023,21.32,46.5,0.1962,0.2,648,DE14,United Kingdom,52.800485,-1.6229,2
173,28.46,2278056,590491,29/03/2023,MFS,189.77,0,29/03/2023,39.15,101.22,0.89516,1,648,DE14,United Kingdom,52.800485,-1.6229,2
174,28.46,2293812,590491,17/04/2023,DX Freight,124.26,0,17/04/2023,15.16,30.29,0.231737143,0.211904762,648,DE14,United Kingdom,52.800485,-1.6229,2
175,28.46,2282284,637225,03/04/2023,MFS,575.4,19.99,03/04/2023,42.65,196.5,0.255,0.25,648,DE14,United Kingdom,52.800485,-1.6229,2
176,28.46,2284161,647209,04/04/2023,MFS,418.29,0,04/04/2023,39.15,121.4,0.4298,0.293571429,648,DE14,United Kingdom,52.800485,-1.6229,2
177,28.46,2282111,649952,03/04/2023,DX Freight,167.02,0,03/04/2023,11.02,16.6,0.21038,0.102272727,648,DE14,United Kingdom,52.800485,-1.6229,2
178,28.46,2294228,649952,17/04/2023,DX Freight,167.02,0,18/04/2023,10.92,16.6,0.21038,0.102272727,648,DE14,United Kingdom,52.800485,-1.6229,2
179,28.46,2285284,741724,05/04/2023,DX Express,67.25,7.2,05/04/2023,6.79,10.53,0.060925,0.0390625,648,DE14,United Kingdom,52.800485,-1.6229,2
180,28.46,2288759,767352,11/04/2023,DX Express,45.17,7.18,11/04/2023,6.77,13.2,0.14584,0.101851852,648,DE14,United Kingdom,52.800485,-1.6229,2
181,28.46,2294383,779979,17/04/2023,DX Express,91.21,7.18,18/04/2023,6.77,17.57,0.11571,0.095454545,648,DE14,United Kingdom,52.800485,-1.6229,2
182,28.46,2289812,840707,12/04/2023,MFS,440.96,0,12/04/2023,39.15,168.48,0.3952,0.495238095,648,DE14,United Kingdom,52.800485,-1.6229,2
183,28.46,2276653,845422,28/03/2023,DX Freight,226.56,0,28/03/2023,17.23,36,3.7632,2,648,DE14,United Kingdom,52.800485,-1.6229,2
184,28.46,2285635,845422,05/04/2023,DX Express,113.84,0,05/04/2023,6.79,8,0.0292,0.111111111,648,DE14,United Kingdom,52.800485,-1.6229,2
185,28.46,2292013,845422,14/04/2023,DX Freight,265,0,14/04/2023,20.55,45,4.704,2.5,648,DE14,United Kingdom,52.800485,-1.6229,2
186,28.46,2275436,897111,27/03/2023,DX Express,34.66,7.22,27/03/2023,6.81,11.23,0.10608,0.075,648,DE14,United Kingdom,52.800485,-1.6229,2
187,28.46,2294847,897111,18/04/2023,MFS,522.42,0,18/04/2023,76.73,300.96,2.84268,2,648,DE14,United Kingdom,52.800485,-1.6229,2
188,28.46,2284605,898887,04/04/2023,DX Express,937.05,0,05/04/2023,11.78,35.66,0.134976,0.153648148,648,DE14,United Kingdom,52.800485,-1.6229,2
189,28.46,2285642,899052,05/04/2023,DX Freight,238.17,19.99,05/04/2023,14.84,29.5,0.425352,1.011111111,648,DE14,United Kingdom,52.800485,-1.6229,2
190,47.34,2285193,32070,05/04/2023,DX Freight,685.44,0,05/04/2023,37.66,88.08,0.278136,0.152777778,1033,GL7,United Kingdom,51.729745,-1.855955,3
191,47.34,2292551,32070,14/04/2023,DX Freight,199.2,0,14/04/2023,37.11,88,0.784,0.833333333,1033,GL7,United Kingdom,51.729745,-1.855955,3
192,47.34,2290642,124852,13/04/2023,DX Express,177.92,0,13/04/2023,8.33,24.72,0.056668,0.053571429,1033,GL7,United Kingdom,51.729745,-1.855955,3
193,47.34,2278794,282584,29/03/2023,DX Express,50.3,27.53,29/03/2023,7.11,20.28,0.19288,0.2,1033,GL7,United Kingdom,51.729745,-1.855955,3
194,47.34,2284256,320378,04/04/2023,MFS,574.4,0,04/04/2023,39.15,135.42,0.565911429,0.276865079,1033,GL7,United Kingdom,51.729745,-1.855955,3
195,47.34,2295780,482732,18/04/2023,DX Freight,153.17,0,19/04/2023,22.48,49.08,0.15495,0.092075163,1033,GL7,United Kingdom,51.729745,-1.855955,3
196,47.34,2295276,554282,18/04/2023,DX Express,0,0,20/04/2023,6.76,6.5,0.018,0.016666667,1033,GL7,United Kingdom,51.729745,-1.855955,3
197,47.34,2288150,570505,11/04/2023,DX Freight,129.02,0,11/04/2023,17.08,35.8,0.2128,0.206349206,1033,GL7,United Kingdom,51.729745,-1.855955,3
198,47.34,2293106,621743,17/04/2023,MFS,503.28,19.99,17/04/2023,42.65,189.6,1.0848,1,1033,GL7,United Kingdom,51.729745,-1.855955,3
199,47.34,2294277,623214,17/04/2023,DX Express,36.66,7.18,18/04/2023,6.77,9.72,0.0228,0.028571429,1033,GL7,United Kingdom,51.729745,-1.855955,3
200,47.34,2292770,634081,15/04/2023,MFS,415.56,0,17/04/2023,39.15,182.22,1.69411,1.112777778,1033,GL7,United Kingdom,51.729745,-1.855955,3
201,47.34,2282721,645289,03/04/2023,MFS,236.65,0,03/04/2023,39.15,108.9,0.3904,0.303571429,1033,GL7,United Kingdom,51.729745,-1.855955,3
202,47.34,2298384,645289,20/04/2023,DX Freight,212.4,0,21/04/2023,19.4,41.04,0.109944,0.058333333,1033,GL7,United Kingdom,51.729745,-1.855955,3
203,47.34,2278577,669251,29/03/2023,MFS,397.09,0,29/03/2023,39.15,158.58,1.26256,1.037539683,1033,GL7,United Kingdom,51.729745,-1.855955,3
204,47.34,2283228,685386,03/04/2023,DX Express,18.78,7.21,04/04/2023,6.8,2,0.055,0.02739726,1033,GL7,United Kingdom,51.729745,-1.855955,3
205,47.34,2295830,746625,19/04/2023,DX Express,101.17,0,19/04/2023,6.76,9.5,0.04275,0.122222222,1033,GL7,United Kingdom,51.729745,-1.855955,3
206,47.34,2291245,755271,13/04/2023,DX Freight,31.44,32.22,13/04/2023,10.92,13.2,0.144,0.1,1033,GL7,United Kingdom,51.729745,-1.855955,3
207,47.34,2285641,776072,05/04/2023,DX Freight,211.92,19.99,05/04/2023,24.89,55.92,0.68578,0.611111111,1033,GL7,United Kingdom,51.729745,-1.855955,3
208,47.34,2297918,776072,20/04/2023,DX Express,119.26,0,20/04/2023,9.24,27.04,0.07458,0.111111111,1033,GL7,United Kingdom,51.729745,-1.855955,3
209,47.34,2296224,781660,19/04/2023,MFS,244.08,0,19/04/2023,39.15,105.35,0.8261,0.602083333,1033,GL7,United Kingdom,51.729745,-1.855955,3
210,47.34,2279260,799507,30/03/2023,DX Express,57.3,7.21,30/03/2023,6.8,5,0.036,0.066666667,1033,GL7,United Kingdom,51.729745,-1.855955,3
211,47.34,2293194,805626,17/04/2023,MFS,384.48,0,17/04/2023,39.15,218.99,0.9151,0.578095238,1033,GL7,United Kingdom,51.729745,-1.855955,3
212,47.34,2287131,849072,07/04/2023,DX Express,53.39,7.2,11/04/2023,6.79,10.8,0.0584,0.1,1033,GL7,United Kingdom,51.729745,-1.855955,3
213,47.34,2283217,869297,03/04/2023,DX Freight,216.42,0,04/04/2023,24.61,54.33,0.42334,0.377411616,1033,GL7,United Kingdom,51.729745,-1.855955,3
214,47.34,2299494,870096,22/04/2023,DX Express,4.07,7.17,24/04/2023,6.76,1.25,0.010075,0.00625,1033,GL7,United Kingdom,51.729745,-1.855955,3
215,47.34,2283660,873028,04/04/2023,DX Freight,63.94,12.29,04/04/2023,10.97,15.24,0.39632,0.275,1033,GL7,United Kingdom,51.729745,-1.855955,3
216,47.34,2281785,873718,02/04/2023,DX Freight,276.68,0,03/04/2023,26.16,58.8,2.133644619,1.445386905,1033,GL7,United Kingdom,51.729745,-1.855955,3
217,47.34,2297196,873718,20/04/2023,DX Freight,146.63,19.99,20/04/2023,24.79,55.08,0.293428571,0.231746032,1033,GL7,United Kingdom,51.729745,-1.855955,3
218,47.34,2284356,880901,04/04/2023,DX Express,517.66,0,04/04/2023,6.79,0.92,0.046004,0.041666667,1033,GL7,United Kingdom,51.729745,-1.855955,3
219,47.34,2298852,890199,21/04/2023,DX Express,25.64,7.17,21/04/2023,6.76,2.42,0.0056,0.006494048,1033,GL7,United Kingdom,51.729745,-1.855955,3
220,47.34,2284933,894288,05/04/2023,DX Freight,47.16,12.29,05/04/2023,10.97,19.8,0.216,0.15,1033,GL7,United Kingdom,51.729745,-1.855955,3
221,47.34,2284779,898975,05/04/2023,DX Express,11.91,7.2,05/04/2023,6.79,1.88,0.0144,0.009090909,1033,GL7,United Kingdom,51.729745,-1.855955,3
222,47.34,2295326,901155,18/04/2023,DX Express,57.64,7.49,18/04/2023,7.07,20.96,0.19784,0.133333333,1033,GL7,United Kingdom,51.729745,-1.855955,3
223,47.34,2299388,901628,22/04/2023,DX Express,28.49,7.17,24/04/2023,6.76,5.6,0.026075,0.02,1033,GL7,United Kingdom,51.729745,-1.855955,3
224,47.34,2298380,829203,20/04/2023,DX Express,26.52,7.17,21/04/2023,6.76,7.2,0.056,0.0625,1033,GL7,United Kingdom,51.729745,-1.855955,3
225,17.7,2277868,34120,29/03/2023,DX Express,105.74,0,29/03/2023,7.43,21.68,0.19023,0.1875,1476,LE9,United Kingdom,52.578862,-1.275923,2
226,17.7,2289884,90032,12/04/2023,Split,632.91,0,12/04/2023,52.77,172.2,3.61607,2.179689755,1476,LE9,United Kingdom,52.578862,-1.275923,2
227,17.7,2278243,126784,29/03/2023,DX Express,134.66,0,29/03/2023,9.3,27.56,0.045,0.044583333,1476,LE9,United Kingdom,52.578862,-1.275923,2
228,17.7,2290068,126784,12/04/2023,DX Freight,140.31,0,12/04/2023,19.01,40.92,0.092228571,0.069593254,1476,LE9,United Kingdom,52.578862,-1.275923,2
229,17.7,2297726,126784,20/04/2023,DX Freight,190.33,0,20/04/2023,26.33,59.06,0.11365,0.112380952,1476,LE9,United Kingdom,52.578862,-1.275923,2
230,17.7,2275536,286865,27/03/2023,DX Express,140.4,0,27/03/2023,12.13,36.66,0.050638,0.026899298,1476,LE9,United Kingdom,52.578862,-1.275923,2
231,17.7,2294924,286865,18/04/2023,DX Express,69.42,7.17,18/04/2023,6.76,9,0.1152,0.05,1476,LE9,United Kingdom,52.578862,-1.275923,2
232,17.7,2284879,512900,05/04/2023,DX Express,50.13,7.2,05/04/2023,6.79,14.99,0.113,0.059777062,1476,LE9,United Kingdom,52.578862,-1.275923,2
233,17.7,2285493,540878,05/04/2023,DX Express,47.7,7.2,05/04/2023,6.79,8.88,0.024484619,0.017609127,1476,LE9,United Kingdom,52.578862,-1.275923,2
234,17.7,2298957,540878,21/04/2023,DX Express,92.08,7.17,21/04/2023,6.76,19,0.07776,0.05,1476,LE9,United Kingdom,52.578862,-1.275923,2
235,17.7,2294081,570294,17/04/2023,DX Freight,65.64,15.25,17/04/2023,13.62,26.4,0.2352,0.25,1476,LE9,United Kingdom,52.578862,-1.275923,2
236,17.7,2284868,578471,05/04/2023,MFS,1278,19.99,05/04/2023,42.65,350,0.675,0.5,1476,LE9,United Kingdom,52.578862,-1.275923,2
237,17.7,2298516,592821,21/04/2023,DX Express,40.07,7.17,21/04/2023,6.76,8.4,0.03664,0.020833333,1476,LE9,United Kingdom,52.578862,-1.275923,2
238,17.7,2285804,598886,05/04/2023,DX Freight,209.68,0,05/04/2023,31.08,71.68,0.39056,0.571428571,1476,LE9,United Kingdom,52.578862,-1.275923,2
239,17.7,2295303,598886,18/04/2023,DX Freight,125.34,0,18/04/2023,10.92,9.5,0.492,0.166666667,1476,LE9,United Kingdom,52.578862,-1.275923,2
240,17.7,2298452,598886,21/04/2023,DX Express,102.47,0,21/04/2023,11.1,33.36,0.113266,0.069556052,1476,LE9,United Kingdom,52.578862,-1.275923,2
241,17.7,2283581,630088,04/04/2023,DX Express,118.2,0,04/04/2023,10.22,30.54,0.175255,0.136772487,1476,LE9,United Kingdom,52.578862,-1.275923,2
242,17.7,2284889,656705,05/04/2023,DX Express,48.3,29.17,05/04/2023,8.66,25.2,0.1365,0.083333333,1476,LE9,United Kingdom,52.578862,-1.275923,2
243,17.7,2279105,686425,29/03/2023,DX Freight,149.7,0,30/03/2023,31.99,73.8,0.162,0.125,1476,LE9,United Kingdom,52.578862,-1.275923,2
244,17.7,2276389,689188,27/03/2023,DX Express,42.13,7.22,28/03/2023,6.81,11.75,0.0574,0.055871212,1476,LE9,United Kingdom,52.578862,-1.275923,2
245,17.7,2277568,689737,28/03/2023,DX Freight,255.68,0,28/03/2023,20.73,44.4,0.14644,0.140833333,1476,LE9,United Kingdom,52.578862,-1.275923,2
246,17.7,2279851,689737,30/03/2023,DX Express,72.06,7.21,30/03/2023,6.8,6.75,0.076492,0.035128968,1476,LE9,United Kingdom,52.578862,-1.275923,2
247,17.7,2286311,708623,06/04/2023,DX Express,98.5,7.2,06/04/2023,6.79,14.5,0.035,0.029761905,1476,LE9,United Kingdom,52.578862,-1.275923,2
248,17.7,2297671,711623,20/04/2023,DX Freight,104.23,0,20/04/2023,12.08,22.12,0.355175,0.164166667,1476,LE9,United Kingdom,52.578862,-1.275923,2
249,17.7,2280645,778835,31/03/2023,DX Express,102.3,0,31/03/2023,12.73,38.94,0.0972,0.069444444,1476,LE9,United Kingdom,52.578862,-1.275923,2
250,17.7,2293824,778835,17/04/2023,MFS,604.02,0,17/04/2023,76.73,309.18,1.489082,2.068253968,1476,LE9,United Kingdom,52.578862,-1.275923,2
251,17.7,2293825,778835,17/04/2023,DX Freight,30.03,12.23,17/04/2023,10.92,6.3,0.4704,0.25,1476,LE9,United Kingdom,52.578862,-1.275923,2
252,17.7,2275817,782725,27/03/2023,DX Freight,241.78,0,27/03/2023,21.5,46.96,0.138365429,0.089126984,1476,LE9,United Kingdom,52.578862,-1.275923,2
253,17.7,2281742,806829,02/04/2023,DX Freight,61.76,12.34,03/04/2023,11.02,6.9,0.3721,0.25,1476,LE9,United Kingdom,52.578862,-1.275923,2
254,17.7,2289829,806829,12/04/2023,DX Freight,0,0,12/04/2023,10.92,6.9,0.3721,0.25,1476,LE9,United Kingdom,52.578862,-1.275923,2
255,17.7,2285101,822320,05/04/2023,DX Express,26.09,7.2,05/04/2023,6.79,4.2,0.028,0.022727273,1476,LE9,United Kingdom,52.578862,-1.275923,2
256,17.7,2297744,887756,20/04/2023,DX Express,83.84,7.17,20/04/2023,6.76,12.4,0.0434,0.03125,1476,LE9,United Kingdom,52.578862,-1.275923,2
257,17.7,2286975,892775,06/04/2023,DX Express,57.19,7.2,11/04/2023,6.79,16.15,0.125038,0.064393939,1476,LE9,United Kingdom,52.578862,-1.275923,2
258,17.7,2290080,892833,12/04/2023,DX Express,21.53,7.18,13/04/2023,6.77,1.84,0.004,0.0025,1476,LE9,United Kingdom,52.578862,-1.275923,2
259,17.7,2279885,897165,30/03/2023,DX Freight,103.7,19.99,30/03/2023,19.17,40.96,0.136253524,0.086507937,1476,LE9,United Kingdom,52.578862,-1.275923,2
260,17.7,2277694,897407,28/03/2023,DX Express,19.63,7.21,29/03/2023,6.8,4.82,0.030339,0.026666667,1476,LE9,United Kingdom,52.578862,-1.275923,2
261,17.7,2292799,900696,15/04/2023,DX Freight,110.92,0,17/04/2023,16.31,33.93,0.477217,0.418981481,1476,LE9,United Kingdom,52.578862,-1.275923,2
262,17.7,2295259,901148,18/04/2023,DX Express,128.23,0,18/04/2023,12.03,36.97,0.12459,0.080793651,1476,LE9,United Kingdom,52.578862,-1.275923,2
263,17.7,2299390,901630,22/04/2023,DX Express,55.86,7.17,24/04/2023,6.76,11.35,0.01659,0.014467593,1476,LE9,United Kingdom,52.578862,-1.275923,2
264,49.24,2275327,35595,27/03/2023,DX Freight,345.48,0,27/03/2023,30.44,69.8,0.3766,0.440384615,2536,ST4,United Kingdom,52.995,-2.183,1
265,49.24,2276565,35595,28/03/2023,DX Freight,305.26,0,28/03/2023,28.5,65,0.3334,0.397115385,2536,ST4,United Kingdom,52.995,-2.183,1
266,49.24,2279839,35595,30/03/2023,DX Freight,102.1,0,30/03/2023,20.34,44,0.392,0.416666667,2536,ST4,United Kingdom,52.995,-2.183,1
267,49.24,2285327,129178,05/04/2023,DX Express,41.8,7.2,05/04/2023,6.79,2.1,0.000641,0.007044444,2536,ST4,United Kingdom,52.995,-2.183,1
268,49.24,2298231,129178,20/04/2023,MFS,396.18,0,21/04/2023,39.15,157.44,0.359415429,0.24047619,2536,ST4,United Kingdom,52.995,-2.183,1
269,49.24,2288073,326572,11/04/2023,MFS,283.16,0,11/04/2023,76.73,147.16,1.24212,1.238095238,2536,ST4,United Kingdom,52.995,-2.183,1
270,49.24,2275893,351108,27/03/2023,DX Express,87.64,7.22,27/03/2023,6.81,16.8,0.07328,0.041666667,2536,ST4,United Kingdom,52.995,-2.183,1
271,49.24,2283539,351108,04/04/2023,DX Express,138.44,0,04/04/2023,9.59,28.08,0.064372,0.063888889,2536,ST4,United Kingdom,52.995,-2.183,1
272,49.24,2293068,509972,17/04/2023,DX Freight,183.68,0,17/04/2023,35.57,83.28,0.1296,0.111111111,2536,ST4,United Kingdom,52.995,-2.183,1
273,49.24,2296548,572348,19/04/2023,MFS,315.05,0,19/04/2023,39.15,123.5,0.5631,0.429232804,2536,ST4,United Kingdom,52.995,-2.183,1
274,49.24,2275323,606408,27/03/2023,DX Express,600.36,0,27/03/2023,6.81,8,0.03744,0.066666667,2536,ST4,United Kingdom,52.995,-2.183,1
275,49.24,2276287,606408,27/03/2023,DX Express,194.04,0,28/03/2023,13.07,40,0.0648,0.057142857,2536,ST4,United Kingdom,52.995,-2.183,1
276,49.24,2297247,606408,20/04/2023,MFS,632.8,0,20/04/2023,39.15,140.4,4.368,0.333333333,2536,ST4,United Kingdom,52.995,-2.183,1
277,49.24,2275651,615160,27/03/2023,MFS,384.04,0,27/03/2023,39.15,134,4.08,0.333333333,2536,ST4,United Kingdom,52.995,-2.183,1
278,49.24,2280252,615160,30/03/2023,DX Express,56.4,7.21,30/03/2023,6.8,4.8,0.016,0.007407407,2536,ST4,United Kingdom,52.995,-2.183,1
279,49.24,2285758,621438,05/04/2023,DX Freight,120.06,0,05/04/2023,10.97,4.5,0.49194,0.166666667,2536,ST4,United Kingdom,52.995,-2.183,1
280,49.24,2290270,629367,12/04/2023,MFS,1401.24,0,13/04/2023,184.22,778.48,6.65413,5,2536,ST4,United Kingdom,52.995,-2.183,1
281,49.24,2292520,650787,14/04/2023,MFS,284.14,0,17/04/2023,39.15,149.53,0.87269,0.465812629,2536,ST4,United Kingdom,52.995,-2.183,1
282,49.24,2280366,657103,30/03/2023,DX Express,36.19,7.21,31/03/2023,6.8,4.58,0.040062,0.023148148,2536,ST4,United Kingdom,52.995,-2.183,1
283,49.24,2290110,664310,12/04/2023,DX Express,149.31,0,12/04/2023,12.05,36.26,0.08,0.066666667,2536,ST4,United Kingdom,52.995,-2.183,1
284,49.24,2296305,666485,19/04/2023,DX Express,94.05,7.17,19/04/2023,6.76,12.6,0.067725,0.080357143,2536,ST4,United Kingdom,52.995,-2.183,1
285,49.24,2281872,697401,03/04/2023,DX Freight,279.45,0,03/04/2023,16.84,34.5,1.8605,1.25,2536,ST4,United Kingdom,52.995,-2.183,1
286,49.24,2293612,747248,17/04/2023,Split,594.08,0,17/04/2023,50.07,194.08,2.226982,1.436627762,2536,ST4,United Kingdom,52.995,-2.183,1
287,49.24,2297487,777331,20/04/2023,DX Express,83.3,7.17,20/04/2023,6.76,18.18,0.1929,0.123376623,2536,ST4,United Kingdom,52.995,-2.183,1
288,49.24,2288957,828816,11/04/2023,DX Express,33.74,7.18,12/04/2023,6.77,2.44,0.0056,0.0045,2536,ST4,United Kingdom,52.995,-2.183,1
289,49.24,2280424,835034,30/03/2023,MFS,453.9,0,31/03/2023,39.15,250,0.06272,0.416666667,2536,ST4,United Kingdom,52.995,-2.183,1
290,49.24,2280414,854017,30/03/2023,DX Express,57.06,7.21,31/03/2023,6.8,16.8,0.13414,0.087908497,2536,ST4,United Kingdom,52.995,-2.183,1
291,49.24,2291416,854913,13/04/2023,DX Express,127.56,0,13/04/2023,9.26,28,0.054,0.04,2536,ST4,United Kingdom,52.995,-2.183,1
292,49.24,2295387,890640,18/04/2023,DX Express,16.42,7.17,18/04/2023,6.76,5.88,0.0166,0.023809524,2536,ST4,United Kingdom,52.995,-2.183,1
293,49.24,2276347,897227,27/03/2023,DX Freight,169.22,0,28/03/2023,30.44,69.98,1.005970571,0.51452381,2536,ST4,United Kingdom,52.995,-2.183,1
294,49.24,2289435,900163,12/04/2023,DX Freight,167.52,0,12/04/2023,22.09,48.36,0.260364762,0.194444444,2536,ST4,United Kingdom,52.995,-2.183,1
295,49.24,2289607,900183,12/04/2023,DX Express,30.33,7.18,12/04/2023,6.77,7,0.009,0.004830918,2536,ST4,United Kingdom,52.995,-2.183,1
296,49.24,2277048,704569,28/03/2023,MFS,820.71,0,28/03/2023,39.15,372.24,0.866052,1,2536,ST4,United Kingdom,52.995,-2.183,1
297,24.61,2294238,36383,17/04/2023,MFS,296.27,0,18/04/2023,39.15,138.41,0.376917,0.227380952,1463,LE2,United Kingdom,52.603876,-1.092301,2
298,24.61,2293817,88690,17/04/2023,DX Freight,181.6,0,17/04/2023,24.79,55.54,0.1552,0.13962963,1463,LE2,United Kingdom,52.603876,-1.092301,2
299,24.61,2278053,261932,29/03/2023,Split,408.59,0,30/03/2023,50.17,132.8,0.78079,0.45,1463,LE2,United Kingdom,52.603876,-1.092301,2
300,24.61,2295713,447724,18/04/2023,DX Express,31.5,7.17,19/04/2023,6.76,5.7,0.006,0.0125,1463,LE2,United Kingdom,52.603876,-1.092301,2
301,24.61,2290077,509447,12/04/2023,MFS,240,0,12/04/2023,39.15,108.8,0.38392,0.380952381,1463,LE2,United Kingdom,52.603876,-1.092301,2
302,24.61,2294746,534572,18/04/2023,DX Express,50.37,7.49,18/04/2023,7.07,20.4,0.066,0.03,1463,LE2,United Kingdom,52.603876,-1.092301,2
303,24.61,2293671,544359,17/04/2023,DX Express,18.41,7.18,17/04/2023,6.77,11.3,0.022815,0.013888889,1463,LE2,United Kingdom,52.603876,-1.092301,2
304,24.61,2280938,594606,31/03/2023,DX Freight,93.65,28,31/03/2023,25,56,0.0955,0.064102564,1463,LE2,United Kingdom,52.603876,-1.092301,2
305,24.61,2295331,599800,18/04/2023,DX Express,52.18,27.16,18/04/2023,6.76,8.4,0.056,0.045454545,1463,LE2,United Kingdom,52.603876,-1.092301,2
306,24.61,2298858,631858,21/04/2023,DX Freight,213.56,0,21/04/2023,18.24,38.45,0.55142,0.2989592,1463,LE2,United Kingdom,52.603876,-1.092301,2
307,24.61,2276676,663865,28/03/2023,MFS,665,0,28/03/2023,39.15,235,0.815,0.27173913,1463,LE2,United Kingdom,52.603876,-1.092301,2
308,24.61,2294927,663865,18/04/2023,DX Express,93.82,7.17,18/04/2023,6.76,15.35,0.027,0.016666667,1463,LE2,United Kingdom,52.603876,-1.092301,2
309,24.61,2297908,663865,20/04/2023,MFS,1179.93,0,20/04/2023,76.73,363.42,2.8742,1.714037698,1463,LE2,United Kingdom,52.603876,-1.092301,2
310,24.61,2298259,724918,20/04/2023,DX Express,88.7,7.17,21/04/2023,6.76,12,0.033,0.01675485,1463,LE2,United Kingdom,52.603876,-1.092301,2
311,24.61,2285204,765918,05/04/2023,DX Express,101.09,0,05/04/2023,6.79,17.92,0.047354,0.032936508,1463,LE2,United Kingdom,52.603876,-1.092301,2
312,24.61,2279681,770205,30/03/2023,DX Freight,101.52,0,30/03/2023,19.95,42.88,0.382775,0.236111111,1463,LE2,United Kingdom,52.603876,-1.092301,2
313,24.61,2293490,770205,17/04/2023,DX Express,42.66,7.18,17/04/2023,6.77,10.36,0.022857143,0.019047619,1463,LE2,United Kingdom,52.603876,-1.092301,2
314,24.61,2287446,776333,10/04/2023,MFS,680.21,19.99,11/04/2023,83.6,182.28,1.7157,1.458897777,1463,LE2,United Kingdom,52.603876,-1.092301,2
315,24.61,2287448,776333,10/04/2023,DX Freight,296.73,19.99,11/04/2023,10.97,9.05,0.84035,0.3125,1463,LE2,United Kingdom,52.603876,-1.092301,2
316,24.61,2290338,797352,12/04/2023,DX Express,142.76,0,13/04/2023,7.08,20.02,0.176274762,0.32138998,1463,LE2,United Kingdom,52.603876,-1.092301,2
317,24.61,2299501,831442,22/04/2023,DX Freight,453.96,0,24/04/2023,30.95,72,1.6272,0.75,1463,LE2,United Kingdom,52.603876,-1.092301,2
318,24.61,2294388,836687,17/04/2023,DX Express,62.47,7.18,18/04/2023,6.77,9.75,0.095979762,0.152349829,1463,LE2,United Kingdom,52.603876,-1.092301,2
319,24.61,2281600,838076,01/04/2023,DX Express,59.83,7.21,03/04/2023,6.8,14.4,0.08785,0.097619048,1463,LE2,United Kingdom,52.603876,-1.092301,2
