,outward_code_x,distance,Courier,DeliveryCost,Weight_per_line,Volume_per_line_m3,Pallet_per_line,OrderDate,DateDespatched,id,outcode,latitude,longitude,cluster_label
197,GL7,47.34,MFS,42.65,189.6,1.0848,1.0,17/04/2023,2023-04-17,1033,GL7,51.729745,-1.855955,1
198,GL7,47.34,DX Express,6.77,9.72,0.0228,0.02857142857142857,17/04/2023,2023-04-18,1033,GL7,51.729745,-1.855955,1
199,GL7,47.34,MFS,39.15,182.22,1.69411,1.112777777777778,15/04/2023,2023-04-17,1033,GL7,51.729745,-1.855955,1
200,GL7,47.34,MFS,39.15,108.9,0.3904,0.3035714285714286,03/04/2023,2023-04-03,1033,GL7,51.729745,-1.855955,1
201,GL7,47.34,DX Freight,19.4,41.04,0.109944,0.05833333333333333,20/04/2023,2023-04-21,1033,GL7,51.729745,-1.855955,1
202,GL7,47.34,MFS,39.15,158.58,1.26256,1.037539682539683,29/03/2023,2023-03-29,1033,GL7,51.729745,-1.855955,1
203,GL7,47.34,DX Express,6.8,2.0,0.055,0.0273972602739726,03/04/2023,2023-04-04,1033,GL7,51.729745,-1.855955,1
204,GL7,47.34,DX Express,6.76,9.5,0.04275,0.1222222222222222,19/04/2023,2023-04-19,1033,GL7,51.729745,-1.855955,1
205,GL7,47.34,DX Freight,10.92,13.2,0.144,0.1,13/04/2023,2023-04-13,1033,GL7,51.729745,-1.855955,1
206,GL7,47.34,DX Freight,24.89,55.92,0.68578,0.6111111111111112,05/04/2023,2023-04-05,1033,GL7,51.729745,-1.855955,1
207,GL7,47.34,DX Express,9.24,27.04,0.07458000000000001,0.1111111111111111,20/04/2023,2023-04-20,1033,GL7,51.729745,-1.855955,1
208,GL7,47.34,MFS,39.15,105.35,0.8261000000000001,0.6020833333333333,19/04/2023,2023-04-19,1033,GL7,51.729745,-1.855955,1
209,GL7,47.34,DX Express,6.8,5.0,0.036,0.06666666666666667,30/03/2023,2023-03-30,1033,GL7,51.729745,-1.855955,1
210,GL7,47.34,MFS,39.15,218.99,0.9151,0.5780952380952381,17/04/2023,2023-04-17,1033,GL7,51.729745,-1.855955,1
211,GL7,47.34,DX Express,6.79,10.8,0.0584,0.1,07/04/2023,2023-04-11,1033,GL7,51.729745,-1.855955,1
212,GL7,47.34,DX Freight,24.61,54.33,0.42334,0.3774116161616162,03/04/2023,2023-04-04,1033,GL7,51.729745,-1.855955,1
213,GL7,47.34,DX Express,6.76,1.25,0.010075,0.00625,22/04/2023,2023-04-24,1033,GL7,51.729745,-1.855955,1
214,GL7,47.34,DX Freight,10.97,15.24,0.39632,0.275,04/04/2023,2023-04-04,1033,GL7,51.729745,-1.855955,1
215,GL7,47.34,DX Freight,26.16,58.8,2.133644619047619,1.445386904761905,02/04/2023,2023-04-03,1033,GL7,51.729745,-1.855955,1
216,GL7,47.34,DX Freight,24.79,55.08,0.2934285714285714,0.2317460317460317,20/04/2023,2023-04-20,1033,GL7,51.729745,-1.855955,1
217,GL7,47.34,DX Express,6.79,0.92,0.046004,0.04166666666666666,04/04/2023,2023-04-04,1033,GL7,51.729745,-1.855955,1
218,GL7,47.34,DX Express,6.76,2.42,0.0056,0.006494047619047619,21/04/2023,2023-04-21,1033,GL7,51.729745,-1.855955,1
219,GL7,47.34,DX Freight,10.97,19.8,0.216,0.15,05/04/2023,2023-04-05,1033,GL7,51.729745,-1.855955,1
220,GL7,47.34,DX Express,6.79,1.88,0.0144,0.00909090909090909,05/04/2023,2023-04-05,1033,GL7,51.729745,-1.855955,1
221,GL7,47.34,DX Express,7.07,20.96,0.19784,0.1333333333333333,18/04/2023,2023-04-18,1033,GL7,51.729745,-1.855955,1
222,GL7,47.34,DX Express,6.76,5.6,0.026075,0.02,22/04/2023,2023-04-24,1033,GL7,51.729745,-1.855955,1
223,GL7,47.34,DX Express,6.76,7.2,0.05599999999999999,0.0625,20/04/2023,2023-04-21,1033,GL7,51.729745,-1.855955,1
224,LE9,17.7,DX Express,7.43,21.68,0.19023,0.1875,29/03/2023,2023-03-29,1476,LE9,52.578862,-1.275923,0
225,LE9,17.7,Split,52.77,172.2,3.61607,2.179689754689755,12/04/2023,2023-04-12,1476,LE9,52.578862,-1.275923,0
226,LE9,17.7,DX Express,9.3,27.56,0.045,0.04458333333333334,29/03/2023,2023-03-29,1476,LE9,52.578862,-1.275923,0
227,LE9,17.7,DX Freight,19.01,40.92,0.09222857142857142,0.06959325396825397,12/04/2023,2023-04-12,1476,LE9,52.578862,-1.275923,0
228,LE9,17.7,DX Freight,26.33,59.06,0.11365,0.1123809523809524,20/04/2023,2023-04-20,1476,LE9,52.578862,-1.275923,0
229,LE9,17.7,DX Express,12.13,36.66,0.050638,0.02689929836668967,27/03/2023,2023-03-27,1476,LE9,52.578862,-1.275923,0
230,LE9,17.7,DX Express,6.76,9.0,0.1152,0.05,18/04/2023,2023-04-18,1476,LE9,52.578862,-1.275923,0
231,LE9,17.7,DX Express,6.79,14.99,0.113,0.05977706150953532,05/04/2023,2023-04-05,1476,LE9,52.578862,-1.275923,0
232,LE9,17.7,DX Express,6.79,8.879999999999999,0.02448461904761905,0.01760912698412698,05/04/2023,2023-04-05,1476,LE9,52.578862,-1.275923,0
233,LE9,17.7,DX Express,6.76,19.0,0.07776,0.05,21/04/2023,2023-04-21,1476,LE9,52.578862,-1.275923,0
234,LE9,17.7,DX Freight,13.62,26.4,0.2352,0.25,17/04/2023,2023-04-17,1476,LE9,52.578862,-1.275923,0
235,LE9,17.7,MFS,42.65,350.0,0.675,0.5,05/04/2023,2023-04-05,1476,LE9,52.578862,-1.275923,0
236,LE9,17.7,DX Express,6.76,8.4,0.03664,0.02083333333333333,21/04/2023,2023-04-21,1476,LE9,52.578862,-1.275923,0
237,LE9,17.7,DX Freight,31.08,71.68,0.39056,0.5714285714285714,05/04/2023,2023-04-05,1476,LE9,52.578862,-1.275923,0
238,LE9,17.7,DX Freight,10.92,9.5,0.492,0.1666666666666667,18/04/2023,2023-04-18,1476,LE9,52.578862,-1.275923,0
239,LE9,17.7,DX Express,11.1,33.36,0.113266,0.06955605158730159,21/04/2023,2023-04-21,1476,LE9,52.578862,-1.275923,0
240,LE9,17.7,DX Express,10.22,30.54,0.175255,0.1367724867724868,04/04/2023,2023-04-04,1476,LE9,52.578862,-1.275923,0
241,LE9,17.7,DX Express,8.66,25.2,0.1365,0.08333333333333333,05/04/2023,2023-04-05,1476,LE9,52.578862,-1.275923,0
242,LE9,17.7,DX Freight,31.99,73.8,0.162,0.125,29/03/2023,2023-03-30,1476,LE9,52.578862,-1.275923,0
243,LE9,17.7,DX Express,6.81,11.75,0.05740000000000001,0.05587121212121212,27/03/2023,2023-03-28,1476,LE9,52.578862,-1.275923,0
244,LE9,17.7,DX Freight,20.73,44.4,0.14644,0.1408333333333333,28/03/2023,2023-03-28,1476,LE9,52.578862,-1.275923,0
245,LE9,17.7,DX Express,6.8,6.75,0.076492,0.03512896825396825,30/03/2023,2023-03-30,1476,LE9,52.578862,-1.275923,0
246,LE9,17.7,DX Express,6.79,14.5,0.035,0.02976190476190476,06/04/2023,2023-04-06,1476,LE9,52.578862,-1.275923,0
247,LE9,17.7,DX Freight,12.08,22.12,0.355175,0.1641666666666667,20/04/2023,2023-04-20,1476,LE9,52.578862,-1.275923,0
248,LE9,17.7,DX Express,12.73,38.94,0.0972,0.06944444444444445,31/03/2023,2023-03-31,1476,LE9,52.578862,-1.275923,0
249,LE9,17.7,MFS,76.73,309.18,1.489082,2.068253968253968,17/04/2023,2023-04-17,1476,LE9,52.578862,-1.275923,0
250,LE9,17.7,DX Freight,10.92,6.3,0.4704,0.25,17/04/2023,2023-04-17,1476,LE9,52.578862,-1.275923,0
251,LE9,17.7,DX Freight,21.5,46.96,0.1383654285714286,0.08912698412698412,27/03/2023,2023-03-27,1476,LE9,52.578862,-1.275923,0
252,LE9,17.7,DX Freight,11.02,6.9,0.3721,0.25,02/04/2023,2023-04-03,1476,LE9,52.578862,-1.275923,0
253,LE9,17.7,DX Freight,10.92,6.9,0.3721,0.25,12/04/2023,2023-04-12,1476,LE9,52.578862,-1.275923,0
254,LE9,17.7,DX Express,6.79,4.2,0.028,0.02272727272727273,05/04/2023,2023-04-05,1476,LE9,52.578862,-1.275923,0
255,LE9,17.7,DX Express,6.76,12.4,0.0434,0.03125,20/04/2023,2023-04-20,1476,LE9,52.578862,-1.275923,0
256,LE9,17.7,DX Express,6.79,16.15,0.125038,0.06439393939393939,06/04/2023,2023-04-11,1476,LE9,52.578862,-1.275923,0
257,LE9,17.7,DX Express,6.77,1.84,0.004,0.0025,12/04/2023,2023-04-13,1476,LE9,52.578862,-1.275923,0
258,LE9,17.7,DX Freight,19.17,40.96,0.1362535238095238,0.0865079365079365,30/03/2023,2023-03-30,1476,LE9,52.578862,-1.275923,0
259,LE9,17.7,DX Express,6.8,4.819999999999999,0.030339,0.02666666666666667,28/03/2023,2023-03-29,1476,LE9,52.578862,-1.275923,0
260,LE9,17.7,DX Freight,16.31,33.93,0.477217,0.4189814814814815,15/04/2023,2023-04-17,1476,LE9,52.578862,-1.275923,0
261,LE9,17.7,DX Express,12.03,36.97,0.12459,0.08079365079365079,18/04/2023,2023-04-18,1476,LE9,52.578862,-1.275923,0
262,LE9,17.7,DX Express,6.76,11.35,0.01659,0.01446759259259259,22/04/2023,2023-04-24,1476,LE9,52.578862,-1.275923,0
263,ST4,49.24,DX Freight,30.44,69.8,0.3766,0.4403846153846154,27/03/2023,2023-03-27,2536,ST4,52.995,-2.183,1
264,ST4,49.24,DX Freight,28.5,65.0,0.3334,0.3971153846153846,28/03/2023,2023-03-28,2536,ST4,52.995,-2.183,1
265,ST4,49.24,DX Freight,20.34,44.0,0.392,0.4166666666666667,30/03/2023,2023-03-30,2536,ST4,52.995,-2.183,1
266,ST4,49.24,DX Express,6.79,2.1,0.0006410000000000001,0.007044444444444444,05/04/2023,2023-04-05,2536,ST4,52.995,-2.183,1
267,ST4,49.24,MFS,39.15,157.44,0.3594154285714286,0.2404761904761905,20/04/2023,2023-04-21,2536,ST4,52.995,-2.183,1
268,ST4,49.24,MFS,76.73,147.16,1.24212,1.238095238095238,11/04/2023,2023-04-11,2536,ST4,52.995,-2.183,1
269,ST4,49.24,DX Express,6.81,16.8,0.07328,0.04166666666666666,27/03/2023,2023-03-27,2536,ST4,52.995,-2.183,1
270,ST4,49.24,DX Express,9.59,28.08,0.064372,0.06388888888888888,04/04/2023,2023-04-04,2536,ST4,52.995,-2.183,1
271,ST4,49.24,DX Freight,35.57,83.28,0.1296,0.1111111111111111,17/04/2023,2023-04-17,2536,ST4,52.995,-2.183,1
272,ST4,49.24,MFS,39.15,123.5,0.5630999999999999,0.4292328042328042,19/04/2023,2023-04-19,2536,ST4,52.995,-2.183,1
273,ST4,49.24,DX Express,6.81,8.0,0.03744,0.06666666666666667,27/03/2023,2023-03-27,2536,ST4,52.995,-2.183,1
274,ST4,49.24,DX Express,13.07,40.0,0.0648,0.05714285714285714,27/03/2023,2023-03-28,2536,ST4,52.995,-2.183,1
275,ST4,49.24,MFS,39.15,140.4,4.368,0.3333333333333333,20/04/2023,2023-04-20,2536,ST4,52.995,-2.183,1
276,ST4,49.24,MFS,39.15,134.0,4.08,0.3333333333333333,27/03/2023,2023-03-27,2536,ST4,52.995,-2.183,1
277,ST4,49.24,DX Express,6.8,4.8,0.016,0.007407407407407408,30/03/2023,2023-03-30,2536,ST4,52.995,-2.183,1
278,ST4,49.24,DX Freight,10.97,4.5,0.49194,0.1666666666666667,05/04/2023,2023-04-05,2536,ST4,52.995,-2.183,1
279,ST4,49.24,MFS,184.22,778.48,6.65413,5.0,12/04/2023,2023-04-13,2536,ST4,52.995,-2.183,1
280,ST4,49.24,MFS,39.15,149.53,0.87269,0.4658126293995859,14/04/2023,2023-04-17,2536,ST4,52.995,-2.183,1
281,ST4,49.24,DX Express,6.8,4.58,0.040062,0.02314814814814815,30/03/2023,2023-03-31,2536,ST4,52.995,-2.183,1
282,ST4,49.24,DX Express,12.05,36.26,0.08,0.06666666666666667,12/04/2023,2023-04-12,2536,ST4,52.995,-2.183,1
283,ST4,49.24,DX Express,6.76,12.6,0.067725,0.08035714285714286,19/04/2023,2023-04-19,2536,ST4,52.995,-2.183,1
284,ST4,49.24,DX Freight,16.84,34.5,1.8605,1.25,03/04/2023,2023-04-03,2536,ST4,52.995,-2.183,1
285,ST4,49.24,Split,50.07,194.08,2.226982,1.436627762215998,17/04/2023,2023-04-17,2536,ST4,52.995,-2.183,1
286,ST4,49.24,DX Express,6.76,18.18,0.1929,0.1233766233766234,20/04/2023,2023-04-20,2536,ST4,52.995,-2.183,1
287,ST4,49.24,DX Express,6.77,2.44,0.0056,0.004500000000000001,11/04/2023,2023-04-12,2536,ST4,52.995,-2.183,1
288,ST4,49.24,MFS,39.15,250.0,0.06272,0.4166666666666667,30/03/2023,2023-03-31,2536,ST4,52.995,-2.183,1
289,ST4,49.24,DX Express,6.8,16.8,0.13414,0.08790849673202614,30/03/2023,2023-03-31,2536,ST4,52.995,-2.183,1
290,ST4,49.24,DX Express,9.26,28.0,0.054,0.04,13/04/2023,2023-04-13,2536,ST4,52.995,-2.183,1
291,ST4,49.24,DX Express,6.76,5.88,0.0166,0.02380952380952381,18/04/2023,2023-04-18,2536,ST4,52.995,-2.183,1
292,ST4,49.24,DX Freight,30.44,69.98,1.005970571428571,0.5145238095238095,27/03/2023,2023-03-28,2536,ST4,52.995,-2.183,1
293,ST4,49.24,DX Freight,22.09,48.36,0.2603647619047619,0.1944444444444444,12/04/2023,2023-04-12,2536,ST4,52.995,-2.183,1
294,ST4,49.24,DX Express,6.77,7.0,0.009000000000000001,0.004830917874396135,12/04/2023,2023-04-12,2536,ST4,52.995,-2.183,1
295,ST4,49.24,MFS,39.15,372.24,0.866052,1.0,28/03/2023,2023-03-28,2536,ST4,52.995,-2.183,1
296,LE2,24.61,MFS,39.15,138.41,0.3769169999999999,0.2273809523809524,17/04/2023,2023-04-18,1463,LE2,52.603876,-1.092301,0
297,LE2,24.61,DX Freight,24.79,55.54,0.1552,0.1396296296296296,17/04/2023,2023-04-17,1463,LE2,52.603876,-1.092301,0
298,LE2,24.61,Split,50.17,132.8,0.78079,0.45,29/03/2023,2023-03-30,1463,LE2,52.603876,-1.092301,0
299,LE2,24.61,DX Express,6.76,5.7,0.006,0.0125,18/04/2023,2023-04-19,1463,LE2,52.603876,-1.092301,0
300,LE2,24.61,MFS,39.15,108.8,0.38392,0.3809523809523809,12/04/2023,2023-04-12,1463,LE2,52.603876,-1.092301,0
301,LE2,24.61,DX Express,7.07,20.4,0.066,0.03,18/04/2023,2023-04-18,1463,LE2,52.603876,-1.092301,0
302,LE2,24.61,DX Express,6.77,11.3,0.022815,0.01388888888888889,17/04/2023,2023-04-17,1463,LE2,52.603876,-1.092301,0
303,LE2,24.61,DX Freight,25.0,56.0,0.0955,0.0641025641025641,31/03/2023,2023-03-31,1463,LE2,52.603876,-1.092301,0
304,LE2,24.61,DX Express,6.76,8.4,0.05599999999999999,0.04545454545454546,18/04/2023,2023-04-18,1463,LE2,52.603876,-1.092301,0
305,LE2,24.61,DX Freight,18.24,38.45,0.55142,0.2989591998415528,21/04/2023,2023-04-21,1463,LE2,52.603876,-1.092301,0
306,LE2,24.61,MFS,39.15,235.0,0.8150000000000001,0.2717391304347826,28/03/2023,2023-03-28,1463,LE2,52.603876,-1.092301,0
307,LE2,24.61,DX Express,6.76,15.35,0.027,0.01666666666666667,18/04/2023,2023-04-18,1463,LE2,52.603876,-1.092301,0
308,LE2,24.61,MFS,76.73,363.42,2.8742,1.714037698412698,20/04/2023,2023-04-20,1463,LE2,52.603876,-1.092301,0
309,LE2,24.61,DX Express,6.76,12.0,0.03299999999999999,0.01675485008818342,20/04/2023,2023-04-21,1463,LE2,52.603876,-1.092301,0
310,LE2,24.61,DX Express,6.79,17.92,0.047354,0.03293650793650794,05/04/2023,2023-04-05,1463,LE2,52.603876,-1.092301,0
311,LE2,24.61,DX Freight,19.95,42.88,0.382775,0.2361111111111111,30/03/2023,2023-03-30,1463,LE2,52.603876,-1.092301,0
312,LE2,24.61,DX Express,6.77,10.36,0.02285714285714286,0.01904761904761905,17/04/2023,2023-04-17,1463,LE2,52.603876,-1.092301,0
313,LE2,24.61,MFS,83.6,182.28,1.7157,1.458897776941255,10/04/2023,2023-04-11,1463,LE2,52.603876,-1.092301,0
314,LE2,24.61,DX Freight,10.97,9.05,0.8403499999999999,0.3125,10/04/2023,2023-04-11,1463,LE2,52.603876,-1.092301,0
315,LE2,24.61,DX Express,7.08,20.02,0.1762747619047619,0.3213899795295144,12/04/2023,2023-04-13,1463,LE2,52.603876,-1.092301,0
316,LE2,24.61,DX Freight,30.95,72.0,1.6272,0.75,22/04/2023,2023-04-24,1463,LE2,52.603876,-1.092301,0
317,LE2,24.61,DX Express,6.77,9.75,0.0959797619047619,0.1523498288204171,17/04/2023,2023-04-18,1463,LE2,52.603876,-1.092301,0
318,LE2,24.61,DX Express,6.8,14.4,0.08785,0.09761904761904762,01/04/2023,2023-04-03,1463,LE2,52.603876,-1.092301,0
319,LE2,24.61,DX Express,6.77,10.8,0.1759,0.3266666666666667,13/04/2023,2023-04-13,1463,LE2,52.603876,-1.092301,0
320,LE2,24.61,DX Express,6.81,16.92,0.186071,0.2,27/03/2023,2023-03-28,1463,LE2,52.603876,-1.092301,0
321,LE2,24.61,DX Express,6.77,15.9,0.17356,0.2121212121212121,13/04/2023,2023-04-13,1463,LE2,52.603876,-1.092301,0
322,LE2,24.61,DX Express,6.79,3.16,0.0021,0.002428571428571428,06/04/2023,2023-04-06,1463,LE2,52.603876,-1.092301,0
323,LE2,24.61,DX Express,6.76,17.52,0.1095,0.1,20/04/2023,2023-04-21,1463,LE2,52.603876,-1.092301,0
324,LE2,24.61,DX Express,6.79,12.88,0.12228,0.1166666666666667,05/04/2023,2023-04-06,1463,LE2,52.603876,-1.092301,0
325,LE2,24.61,DX Freight,21.32,46.45,0.4391,0.4166666666666667,17/04/2023,2023-04-18,1463,LE2,52.603876,-1.092301,0
326,LE2,24.61,DX Freight,11.02,12.58,0.4329785714285714,0.1998079004329004,27/03/2023,2023-03-27,1463,LE2,52.603876,-1.092301,0
327,LE2,24.61,DX Express,7.41,21.48,0.1213382857142857,0.1296626984126984,04/04/2023,2023-04-04,1463,LE2,52.603876,-1.092301,0
328,LE2,24.61,MFS,76.73,276.35,1.57783,1.133333333333333,12/04/2023,2023-04-12,1463,LE2,52.603876,-1.092301,0
329,CV6,4.08,DX Express,6.76,15.33,0.03795,0.03854166666666667,18/04/2023,2023-04-18,598,CV6,52.439743,-1.507503,0
330,CV6,4.08,DX Freight,32.1,74.88,0.2112,0.125,21/04/2023,2023-04-21,598,CV6,52.439743,-1.507503,0
331,CV6,4.08,MFS,98.28,368.07,2.970748,2.531099033816425,14/04/2023,2023-04-14,598,CV6,52.439743,-1.507503,0
332,CV6,4.08,DX Freight,29.41,67.5,7.056,3.75,18/04/2023,2023-04-18,598,CV6,52.439743,-1.507503,0
333,CV6,4.08,DX Express,6.8,10.82,0.055414,0.01412037037037037,03/04/2023,2023-04-03,598,CV6,52.439743,-1.507503,0
334,CV6,4.08,MFS,36.81,125.0,0.03136,0.2083333333333333,29/03/2023,2023-03-29,598,CV6,52.439743,-1.507503,0
335,CV6,4.08,DX Freight,11.02,12.8,1.1104,0.5,30/03/2023,2023-03-30,598,CV6,52.439743,-1.507503,0
336,CV6,4.08,DX Freight,26.83,60.18,0.22486,0.15875,06/04/2023,2023-04-06,598,CV6,52.439743,-1.507503,0
337,CV6,4.08,DX Freight,16.7,34.58000000000001,0.5667169999999999,0.1972943722943723,16/04/2023,2023-04-17,598,CV6,52.439743,-1.507503,0
338,CV6,4.08,DX Freight,29.27,66.45,11.341606,7.548214285714286,28/03/2023,2023-03-29,598,CV6,52.439743,-1.507503,0
339,CV6,4.08,MFS,34.46,189.28,1.304688571428571,1.108925925925926,11/04/2023,2023-04-11,598,CV6,52.439743,-1.507503,0
340,CV6,4.08,MFS,36.81,510.0,1.02666,0.8333333333333334,11/04/2023,2023-04-11,598,CV6,52.439743,-1.507503,0
341,CV6,4.08,DX Express,6.77,9.25,0.06375,0.06060606060606061,13/04/2023,2023-04-13,598,CV6,52.439743,-1.507503,0
342,CV6,4.08,MFS,98.28,495.32,4.229652,3.078703703703704,04/04/2023,2023-04-04,598,CV6,52.439743,-1.507503,0
343,CV6,4.08,DX Express,12.05,36.24,0.1056,0.1111111111111111,11/04/2023,2023-04-11,598,CV6,52.439743,-1.507503,0
344,CV6,4.08,MFS,34.46,222.6,0.516,0.303030303030303,04/04/2023,2023-04-04,598,CV6,52.439743,-1.507503,0
345,CV6,4.08,MFS,34.46,222.6,0.516,0.303030303030303,19/04/2023,2023-04-19,598,CV6,52.439743,-1.507503,0
346,CV6,4.08,MFS,67.54,343.5,2.811,2.0,03/04/2023,2023-04-03,598,CV6,52.439743,-1.507503,0
347,CV6,4.08,DX Freight,11.74,15.15,1.34505,1.0,04/04/2023,2023-04-04,598,CV6,52.439743,-1.507503,0
348,CV6,4.08,MFS,34.46,138.23,0.8635999999999999,0.5944444444444444,05/04/2023,2023-04-05,598,CV6,52.439743,-1.507503,0
349,CV6,4.08,DX Express,6.8,19.5,0.05399999999999999,0.05,30/03/2023,2023-03-30,598,CV6,52.439743,-1.507503,0
350,CV6,4.08,DX Freight,11.02,11.97,0.458015,0.1482142857142857,28/03/2023,2023-03-28,598,CV6,52.439743,-1.507503,0
351,CV6,4.08,DX Express,6.76,9.940000000000001,0.0617917619047619,0.04499007936507936,18/04/2023,2023-04-18,598,CV6,52.439743,-1.507503,0
352,TF8,42.02,DX Freight,18.71,39.34,0.227178,0.04285714285714286,04/04/2023,2023-04-04,2647,TF8,52.63,-2.479,1
353,NG7,41.88,DX Express,7.7,28.7,0.049,0.03333333333333333,17/04/2023,2023-04-18,1818,NG7,52.952231,-1.18575,0
354,NG7,41.88,DX Freight,35.96,84.6,0.21852,0.09523809523809523,19/04/2023,2023-04-19,1818,NG7,52.952231,-1.18575,0
355,NG7,41.88,DX Express,9.61,29.0,0.048585,0.063,29/03/2023,2023-03-29,1818,NG7,52.952231,-1.18575,0
356,NG7,41.88,DX Freight,29.92,68.82,1.014609523809524,0.5726190476190476,06/04/2023,2023-04-06,1818,NG7,52.952231,-1.18575,0
357,NG7,41.88,DX Freight,23.63,52.5,2.459625,0.8333333333333334,17/04/2023,2023-04-17,1818,NG7,52.952231,-1.18575,0
358,NG7,41.88,DX Freight,19.78,42.9,0.132,0.06944444444444445,13/04/2023,2023-04-13,1818,NG7,52.952231,-1.18575,0
359,NG7,41.88,DX Freight,32.24,74.08,1.728,1.0,06/04/2023,2023-04-06,1818,NG7,52.952231,-1.18575,0
360,NG7,41.88,DX Freight,24.22,54.0,0.087186,0.09375,03/04/2023,2023-04-03,1818,NG7,52.952231,-1.18575,0
361,NG7,41.88,DX Freight,12.96,24.9,2.2537,1.25,27/03/2023,2023-03-27,1818,NG7,52.952231,-1.18575,0
362,NG7,41.88,DX Freight,20.34,43.02,0.0673,0.06792615596963424,03/04/2023,2023-04-05,1818,NG7,52.952231,-1.18575,0
363,NG7,41.88,DX Freight,32.24,74.25,0.156,0.1,04/04/2023,2023-04-05,1818,NG7,52.952231,-1.18575,0
364,NG7,41.88,MFS,39.15,112.5,1.3953,0.3,04/04/2023,2023-04-05,1818,NG7,52.952231,-1.18575,0
365,NG7,41.88,DX Freight,27.1,61.22,0.71954,0.3558779761904762,13/04/2023,2023-04-13,1818,NG7,52.952231,-1.18575,0
366,NG7,41.88,DX Freight,30.95,71.28,2.9196,1.575,18/04/2023,2023-04-18,1818,NG7,52.952231,-1.18575,0
367,NG7,41.88,DX Express,6.8,6.02,0.0575,0.04166666666666666,03/04/2023,2023-04-03,1818,NG7,52.952231,-1.18575,0
368,NG7,41.88,MFS,39.15,92.2,0.3255,0.4761904761904762,28/03/2023,2023-03-28,1818,NG7,52.952231,-1.18575,0
369,NG7,41.88,DX Freight,12.08,22.74,0.10745,0.06533333333333334,20/04/2023,2023-04-20,1818,NG7,52.952231,-1.18575,0
370,NG7,41.88,DX Freight,36.88,86.88,0.690322,1.176790577342048,04/04/2023,2023-04-04,1818,NG7,52.952231,-1.18575,0
371,NG7,41.88,MFS,39.15,124.35,0.801804,0.541870830457787,18/04/2023,2023-04-18,1818,NG7,52.952231,-1.18575,0
372,NG7,41.88,DX Freight,11.02,3.9,0.01414,0.01008771929824561,31/03/2023,2023-04-03,1818,NG7,52.952231,-1.18575,0
373,NG7,41.88,MFS,39.15,177.54,1.134989,1.475,13/04/2023,2023-04-14,1818,NG7,52.952231,-1.18575,0
374,NG7,41.88,DX Freight,10.92,19.0,0.2394,0.1,20/04/2023,2023-04-20,1818,NG7,52.952231,-1.18575,0
375,NG7,41.88,MFS,160.57,707.56,7.03976,4.0,11/04/2023,2023-04-11,1818,NG7,52.952231,-1.18575,0
376,NG7,41.88,DX Freight,13.68,26.25,0.35856,0.075,06/04/2023,2023-04-06,1818,NG7,52.952231,-1.18575,0
377,NG7,41.88,MFS,39.15,237.0,0.3679999999999999,0.3959649122807017,12/04/2023,2023-04-12,1818,NG7,52.952231,-1.18575,0
378,NG7,41.88,MFS,39.15,108.28,0.9181321428571428,1.019047619047619,20/04/2023,2023-04-20,1818,NG7,52.952231,-1.18575,0
379,WS9,20.91,MFS,34.46,291.23,1.688004,1.086111111111111,04/04/2023,2023-04-05,2923,WS9,52.603195,-1.913883,1
380,WS9,20.91,DX Express,6.8,4.8,0.01,0.0119047619047619,28/03/2023,2023-03-28,2923,WS9,52.603195,-1.913883,1
381,WS9,20.91,DX Freight,10.97,4.5,0.49194,0.1666666666666667,04/04/2023,2023-04-04,2923,WS9,52.603195,-1.913883,1
382,WS9,20.91,DX Freight,10.97,4.5,0.49194,0.1666666666666667,05/04/2023,2023-04-05,2923,WS9,52.603195,-1.913883,1
383,WS9,20.91,DX Freight,24.61,54.84,0.186,0.06666666666666667,30/03/2023,2023-03-30,2923,WS9,52.603195,-1.913883,1
384,WS9,20.91,DX Freight,20.17,43.7,0.24364,0.1833333333333333,18/04/2023,2023-04-18,2923,WS9,52.603195,-1.913883,1
385,WS9,20.91,MFS,34.46,322.25,0.9059999999999999,0.6146304675716441,12/04/2023,2023-04-17,2923,WS9,52.603195,-1.913883,1
386,WS9,20.91,DX Freight,14.39,28.28,0.978899,0.6714285714285715,12/04/2023,2023-04-12,2923,WS9,52.603195,-1.913883,1
387,WS9,20.91,DX Express,6.79,12.23,0.02615,0.01911663216011042,04/04/2023,2023-04-04,2923,WS9,52.603195,-1.913883,1
388,WS9,20.91,DX Freight,10.92,4.2,0.25,0.25,17/04/2023,2023-04-17,2923,WS9,52.603195,-1.913883,1
389,WS9,20.91,MFS,34.46,174.0,0.2925,1.0,13/04/2023,2023-04-13,2923,WS9,52.603195,-1.913883,1
390,WS9,20.91,Split,53.86,635.1,3.49,3.4,13/04/2023,2023-04-13,2923,WS9,52.603195,-1.913883,1
391,WS9,20.91,DX Express,7.1,20.93,0.17356,0.131492673992674,04/04/2023,2023-04-04,2923,WS9,52.603195,-1.913883,1
392,WS9,20.91,DX Freight,26.94,61.0,0.228,0.1111111111111111,28/03/2023,2023-03-28,2923,WS9,52.603195,-1.913883,1
393,WS9,20.91,MFS,34.46,159.38,1.399252,1.022222222222222,28/03/2023,2023-03-28,2923,WS9,52.603195,-1.913883,1
394,WS9,20.91,DX Express,6.79,10.6,0.02829414285714286,0.02078373015873016,04/04/2023,2023-04-04,2923,WS9,52.603195,-1.913883,1
395,WS9,20.91,MFS,34.46,192.0,0.540772,0.3958333333333334,14/04/2023,2023-04-14,2923,WS9,52.603195,-1.913883,1
